iteration,env_steps,episode_reward_mean,episode_reward_max,episode_reward_min,episode_len_mean,policy_0_reward_mean,policy_1_reward_mean,policy_2_reward_mean,policy_3_reward_mean,policy_4_reward_mean,policy_5_reward_mean
0,4000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1,8000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2,12000,252.99549999999948,279.01499999999953,226.97599999999946,5611.0,nan,nan,nan,nan,nan,nan
3,16000,171.0327499999998,279.01499999999953,51.19000000000017,3548.5,nan,nan,nan,nan,nan,nan
4,20000,127.0334999999998,279.01499999999953,13.477000000000002,2378.375,nan,nan,nan,nan,nan,nan
5,24000,80.33070588235285,279.01499999999953,12.871,1369.764705882353,nan,nan,nan,nan,nan,nan
6,28000,65.11988461538455,279.01499999999953,12.871,1051.6538461538462,nan,nan,nan,nan,nan,nan
7,32000,62.57596874999995,279.01499999999953,12.871,983.6875,nan,nan,nan,nan,nan,nan
8,36000,55.834749999999964,279.01499999999953,12.715,872.125,nan,nan,nan,nan,nan,nan
9,40000,52.30956249999997,279.01499999999953,12.715,810.9583333333334,nan,nan,nan,nan,nan,nan
10,44000,48.62389830508471,279.01499999999953,12.715,739.8305084745763,nan,nan,nan,nan,nan,nan
11,48000,45.30068115942026,279.01499999999953,9.554,686.1449275362319,nan,nan,nan,nan,nan,nan
12,52000,43.735512820512795,279.01499999999953,9.554,662.6282051282051,nan,nan,nan,nan,nan,nan
13,56000,38.902505263157884,279.01499999999953,7.5489999999999995,588.2210526315789,nan,nan,nan,nan,nan,nan
14,60000,28.94742,104.54599999999976,7.052999999999999,402.96,nan,nan,nan,nan,nan,nan
15,64000,25.850730000000002,104.54599999999976,7.052999999999999,374.78,nan,nan,nan,nan,nan,nan
16,68000,24.12257,104.54599999999976,7.052999999999999,353.71,nan,nan,nan,nan,nan,nan
17,72000,20.441509999999997,71.104,7.052999999999999,304.87,nan,nan,nan,nan,nan,nan
18,76000,18.72486,45.32200000000002,7.052999999999999,283.37,nan,nan,nan,nan,nan,nan
19,80000,17.473919999999996,45.32200000000002,7.052999999999999,257.8,nan,nan,nan,nan,nan,nan
20,84000,17.020239999999998,41.995000000000076,7.3050000000000015,242.39,nan,nan,nan,nan,nan,nan
21,88000,15.874399999999996,41.995000000000076,7.3050000000000015,215.12,nan,nan,nan,nan,nan,nan
22,92000,15.106959999999999,41.995000000000076,7.564000000000001,196.87,nan,nan,nan,nan,nan,nan
23,96000,14.173109999999998,35.324999999999974,7.466000000000001,175.5,nan,nan,nan,nan,nan,nan
24,100000,13.38379,27.051000000000002,7.466000000000001,162.81,nan,nan,nan,nan,nan,nan
25,104000,13.36883,27.051000000000002,7.171999999999999,155.72,nan,nan,nan,nan,nan,nan
26,108000,13.323229999999999,27.051000000000002,7.171999999999999,148.09,nan,nan,nan,nan,nan,nan
27,112000,13.70957,28.272000000000006,7.171999999999999,140.0,nan,nan,nan,nan,nan,nan
28,116000,13.558640000000002,28.272000000000006,7.9920000000000035,132.19,nan,nan,nan,nan,nan,nan
29,120000,13.644509999999999,28.272000000000006,8.351,125.2,nan,nan,nan,nan,nan,nan
30,124000,13.221929999999997,22.354000000000003,8.351,120.28,nan,nan,nan,nan,nan,nan
31,128000,13.367240000000002,22.354000000000003,8.563000000000002,118.52,nan,nan,nan,nan,nan,nan
32,132000,13.275699999999999,19.226000000000006,7.6530000000000005,115.93,nan,nan,nan,nan,nan,nan
33,136000,13.171919999999998,19.091,7.6530000000000005,113.7,nan,nan,nan,nan,nan,nan
34,140000,13.0097,19.091,8.24,112.52,nan,nan,nan,nan,nan,nan
35,144000,12.693,17.387000000000008,8.24,109.71,nan,nan,nan,nan,nan,nan
36,148000,12.2848,16.301000000000002,8.24,105.68,nan,nan,nan,nan,nan,nan
37,152000,12.355580000000002,17.400999999999993,8.501,105.13,nan,nan,nan,nan,nan,nan
38,156000,12.279130000000002,17.400999999999993,8.284,104.07,nan,nan,nan,nan,nan,nan
39,160000,12.436860000000003,17.400999999999993,8.284,105.58,nan,nan,nan,nan,nan,nan
40,164000,12.685890000000002,17.356,8.284,106.21,nan,nan,nan,nan,nan,nan
41,168000,13.056359999999998,17.356,7.536,107.61,nan,nan,nan,nan,nan,nan
42,172000,12.548280000000002,17.366999999999997,7.41,104.28,nan,nan,nan,nan,nan,nan
43,176000,12.273610000000001,18.102,7.41,102.47,nan,nan,nan,nan,nan,nan
44,180000,12.427600000000002,18.102,7.41,104.22,nan,nan,nan,nan,nan,nan
45,184000,12.57338,17.144,8.487,104.55,nan,nan,nan,nan,nan,nan
46,188000,12.302159999999999,17.144,7.212,103.85,nan,nan,nan,nan,nan,nan
47,192000,12.26932,16.725999999999996,7.212,105.33,nan,nan,nan,nan,nan,nan
48,196000,12.054490000000001,17.136,7.212,104.99,nan,nan,nan,nan,nan,nan
49,200000,11.943989999999996,17.136,7.040000000000001,103.18,nan,nan,nan,nan,nan,nan
50,204000,11.951089999999999,17.113000000000003,7.040000000000001,103.09,nan,nan,nan,nan,nan,nan
51,208000,11.911370000000002,16.411,7.040000000000001,102.07,nan,nan,nan,nan,nan,nan
52,212000,11.96826,15.944,8.733000000000002,102.63,nan,nan,nan,nan,nan,nan
