iteration,env_steps,episode_reward_mean,episode_reward_max,episode_reward_min,episode_len_mean,policy_0_reward_mean,policy_1_reward_mean,policy_2_reward_mean,policy_3_reward_mean,policy_4_reward_mean,policy_5_reward_mean
35,144000,13.111060000000002,18.448000000000004,7.611999999999999,115.62,nan,nan,nan,nan,nan,nan
36,148000,13.025529999999998,18.227999999999998,7.611999999999999,114.96,nan,nan,nan,nan,nan,nan
37,152000,12.7861,17.948000000000004,7.611999999999999,113.67,nan,nan,nan,nan,nan,nan
38,156000,12.82085,18.232,7.819000000000001,114.28,nan,nan,nan,nan,nan,nan
39,160000,12.783109999999999,18.232,7.819000000000001,114.09,nan,nan,nan,nan,nan,nan
40,164000,12.771940000000003,17.43500000000001,7.2139999999999995,113.46,nan,nan,nan,nan,nan,nan
41,168000,12.449230000000002,17.43500000000001,7.2139999999999995,110.59,nan,nan,nan,nan,nan,nan
42,172000,12.40609,17.153000000000006,7.498999999999999,109.85,nan,nan,nan,nan,nan,nan
43,176000,12.283980000000003,20.488000000000014,7.601000000000001,109.13,nan,nan,nan,nan,nan,nan
44,180000,12.377330000000002,20.488000000000014,7.601000000000001,109.58,nan,nan,nan,nan,nan,nan
45,184000,12.534360000000001,20.488000000000014,7.253,109.88,nan,nan,nan,nan,nan,nan
46,188000,12.25403,20.18800000000001,7.253,107.84,nan,nan,nan,nan,nan,nan
47,192000,12.072430000000002,17.953000000000003,7.221,107.29,nan,nan,nan,nan,nan,nan
48,196000,12.065629999999999,17.953000000000003,7.221,107.49,nan,nan,nan,nan,nan,nan
49,200000,12.31776,17.953000000000003,7.221,109.24,nan,nan,nan,nan,nan,nan
50,204000,12.199000000000002,18.716000000000005,7.601999999999999,107.9,nan,nan,nan,nan,nan,nan
51,208000,12.338410000000001,18.716000000000005,8.482999999999999,109.26,nan,nan,nan,nan,nan,nan
52,212000,12.785390000000001,18.578000000000003,8.615,111.53,nan,nan,nan,nan,nan,nan
53,216000,12.69895,18.180000000000003,8.615,111.76,nan,nan,nan,nan,nan,nan
54,220000,12.526489999999999,18.180000000000003,8.878000000000002,111.49,nan,nan,nan,nan,nan,nan
55,224000,12.461109999999998,17.764999999999997,6.536,110.4,nan,nan,nan,nan,nan,nan
56,228000,12.511740000000001,18.301000000000002,6.536,110.47,nan,nan,nan,nan,nan,nan
57,232000,12.49194,18.301000000000002,6.536,110.04,nan,nan,nan,nan,nan,nan
58,236000,12.24754,18.301000000000002,8.144000000000002,109.25,nan,nan,nan,nan,nan,nan
59,240000,12.322650000000001,17.231000000000005,7.789000000000001,109.58,nan,nan,nan,nan,nan,nan
