iteration,env_steps,episode_reward_mean,episode_reward_max,episode_reward_min,episode_len_mean,policy_0_reward_mean,policy_1_reward_mean,policy_2_reward_mean,policy_3_reward_mean,policy_4_reward_mean,policy_5_reward_mean
72,292000,11.984730000000003,16.827000000000005,7.916000000000001,105.87,nan,nan,nan,nan,nan,nan
73,296000,11.977810000000002,16.827000000000005,8.139000000000001,106.49,nan,nan,nan,nan,nan,nan
74,300000,11.890710000000002,15.848999999999998,7.834999999999998,106.44,nan,nan,nan,nan,nan,nan
75,304000,12.32698,17.704,7.834999999999998,108.49,nan,nan,nan,nan,nan,nan
76,308000,12.182599999999997,17.704,7.534000000000001,107.38,nan,nan,nan,nan,nan,nan
77,312000,12.240710000000002,16.724,7.534000000000001,107.39,nan,nan,nan,nan,nan,nan
78,316000,12.297200000000002,16.724,7.534000000000001,107.76,nan,nan,nan,nan,nan,nan
79,320000,12.54757,17.306,7.704,108.47,nan,nan,nan,nan,nan,nan
80,324000,12.619760000000001,17.851000000000006,7.171999999999999,108.41,nan,nan,nan,nan,nan,nan
81,328000,12.24515,18.700000000000003,7.065999999999999,105.92,nan,nan,nan,nan,nan,nan
82,332000,12.145959999999997,20.991000000000003,7.065999999999999,105.19,nan,nan,nan,nan,nan,nan
83,336000,12.257030000000007,20.991000000000003,7.065999999999999,105.92,nan,nan,nan,nan,nan,nan
84,340000,12.27829,20.991000000000003,7.069000000000001,106.6,nan,nan,nan,nan,nan,nan
85,344000,12.193470000000001,16.935,8.254,106.97,nan,nan,nan,nan,nan,nan
86,348000,12.10317,19.719,7.6129999999999995,106.62,nan,nan,nan,nan,nan,nan
87,352000,12.122040000000002,19.719,7.583999999999999,106.73,nan,nan,nan,nan,nan,nan
88,356000,12.123800000000001,19.719,7.583999999999999,107.66,nan,nan,nan,nan,nan,nan
89,360000,12.147870000000001,18.290000000000006,8.342,107.75,nan,nan,nan,nan,nan,nan
90,364000,12.15751,18.497000000000007,8.774000000000001,108.51,nan,nan,nan,nan,nan,nan
91,368000,12.228120000000004,18.497000000000007,8.774000000000001,108.89,nan,nan,nan,nan,nan,nan
92,372000,12.30611,17.369000000000003,7.664000000000001,108.84,nan,nan,nan,nan,nan,nan
93,376000,12.211190000000002,16.865,7.664000000000001,107.68,nan,nan,nan,nan,nan,nan
94,380000,11.992899999999999,16.865,7.913999999999998,106.84,nan,nan,nan,nan,nan,nan
95,384000,11.632780000000002,16.865,7.414000000000002,105.99,nan,nan,nan,nan,nan,nan
96,388000,11.42324,17.448,7.414000000000002,105.11,nan,nan,nan,nan,nan,nan
97,392000,11.465489999999999,17.448,7.414000000000002,106.1,nan,nan,nan,nan,nan,nan
98,396000,11.727330000000002,24.669999999999995,7.644999999999998,107.11,nan,nan,nan,nan,nan,nan
99,400000,11.635530000000003,24.669999999999995,7.553999999999999,107.0,nan,nan,nan,nan,nan,nan
